Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/6/20,Thursday,HPM_to_LPW,693.0,526.0,1219.0,2786.0,0.2487437185929648,-1.391332155149848
2019/6/21,Friday,HPM_to_LPW,639.0,509.0,1148.0,2675.0,0.2388785046728972,-1.431800204952572
2019/6/22,Saturday,HPM_to_LPW,629.0,444.0,1073.0,2571.0,0.2446518864255153,-1.4079189505654492
2019/6/23,Sunday,HPM_to_LPW,543.0,421.0,964.0,2373.0,0.2288242730720606,-1.4748009365018284
2019/6/24,Monday,HPM_to_LPW,652.0,479.0,1131.0,2855.0,0.2283712784588441,-1.4767825601634577
2019/6/25,Tuesday,HPM_to_LPW,646.0,475.0,1121.0,2864.0,0.2255586592178771,-1.4891750242979345
2019/6/26,Wednesday,HPM_to_LPW,606.0,458.0,1064.0,2688.0,0.2254464285714285,-1.4896727155737262
2019/6/27,Thursday,HPM_to_LPW,643.0,493.0,1136.0,2774.0,0.2317952415284787,-1.4619008766371575
2019/6/28,Friday,HPM_to_LPW,724.0,515.0,1239.0,3017.0,0.2399734835929731,-1.4272268467733449
2019/6/29,Saturday,HPM_to_LPW,684.0,423.0,1107.0,2779.0,0.2461317020510975,-1.4018885121199534
2019/6/30,Sunday,HPM_to_LPW,572.0,409.0,981.0,2423.0,0.23607098638052,-1.443622729436728
2019/7/1,Monday,HPM_to_LPW,652.0,422.0,1074.0,2909.0,0.2241320041251289,-1.495520096568549
2019/7/2,Tuesday,HPM_to_LPW,626.0,486.0,1112.0,2777.0,0.2254231184731724,-1.4897761162067014
2019/7/3,Wednesday,HPM_to_LPW,694.0,504.0,1198.0,2900.0,0.2393103448275862,-1.4299940554677608
2019/7/4,Thursday,HPM_to_LPW,508.0,366.0,874.0,2473.0,0.2054185200161747,-1.5827058199429342
2019/7/5,Friday,HPM_to_LPW,681.0,404.0,1085.0,2714.0,0.2509211495946942,-1.382616534245302
2019/7/6,Saturday,HPM_to_LPW,640.0,393.0,1033.0,2628.0,0.243531202435312,-1.4125102032507837
2019/7/7,Sunday,HPM_to_LPW,484.0,383.0,867.0,2233.0,0.2167487684729064,-1.529016345123526
2019/7/8,Monday,HPM_to_LPW,618.0,440.0,1058.0,2716.0,0.227540500736377,-1.480427031220896
2019/7/9,Tuesday,HPM_to_LPW,598.0,476.0,1074.0,2592.0,0.2307098765432098,-1.466594303521534
2019/7/10,Wednesday,HPM_to_LPW,616.0,436.0,1052.0,2646.0,0.2328042328042328,-1.4575573811413811
2019/7/11,Thursday,HPM_to_LPW,589.0,461.0,1050.0,2599.0,0.2266256252404771,-1.4844558509899035
2019/7/12,Friday,HPM_to_LPW,729.0,501.0,1230.0,2992.0,0.2436497326203208,-1.41202360708571
2019/7/13,Saturday,HPM_to_LPW,595.0,441.0,1036.0,2546.0,0.2336999214454045,-1.4537173735717224
2019/7/14,Sunday,HPM_to_LPW,501.0,432.0,933.0,2320.0,0.2159482758620689,-1.532716363575491
2019/7/15,Monday,HPM_to_LPW,597.0,452.0,1049.0,2501.0,0.2387045181927229,-1.432528817485017
2019/7/16,Tuesday,HPM_to_LPW,593.0,451.0,1044.0,2573.0,0.230470268169452,-1.4676334132840188
2019/7/17,Wednesday,HPM_to_LPW,581.0,446.0,1027.0,2476.0,0.2346526655896607,-1.4496488769525755
2019/7/18,Thursday,HPM_to_LPW,641.0,484.0,1125.0,2624.0,0.2442835365853658,-1.4094256931433098
2019/7/19,Friday,HPM_to_LPW,628.0,469.0,1097.0,2734.0,0.2297000731528895,-1.4709808508156963
2019/7/20,Saturday,HPM_to_LPW,608.0,418.0,1026.0,2521.0,0.2411741372471241,-1.422236045221753
2019/7/21,Sunday,HPM_to_LPW,522.0,367.0,889.0,2308.0,0.2261698440207972,-1.4864690397453515
2019/7/22,Monday,HPM_to_LPW,566.0,404.0,970.0,2497.0,0.2266720064076892,-1.4842512120765905
2019/7/23,Tuesday,HPM_to_LPW,589.0,453.0,1042.0,2588.0,0.2275888717156105,-1.4802144719692043
2019/7/24,Wednesday,HPM_to_LPW,582.0,465.0,1047.0,2534.0,0.2296764009471192,-1.4710839131496465
2019/7/25,Thursday,HPM_to_LPW,554.0,445.0,999.0,2495.0,0.2220440881763527,-1.5048793214383351
2019/7/26,Friday,HPM_to_LPW,575.0,446.0,1021.0,2622.0,0.219298245614035,-1.517322623526295
2019/7/27,Saturday,HPM_to_LPW,619.0,407.0,1026.0,2543.0,0.2434132913881242,-1.4129944927375238
2019/7/28,Sunday,HPM_to_LPW,450.0,356.0,806.0,2055.0,0.218978102189781,-1.5187835441659696
2019/7/29,Monday,HPM_to_LPW,579.0,397.0,976.0,2282.0,0.2537248028045574,-1.3715050528490258
2019/7/30,Tuesday,HPM_to_LPW,568.0,422.0,990.0,2417.0,0.235002068680182,-1.448160961982332
2019/7/31,Wednesday,HPM_to_LPW,600.0,404.0,1004.0,2441.0,0.2458009012699713,-1.4032334151768138
2019/8/1,Thursday,HPM_to_LPW,613.0,441.0,1054.0,2574.0,0.2381507381507381,-1.4348514522198608
2019/8/2,Friday,HPM_to_LPW,684.0,434.0,1118.0,2830.0,0.2416961130742049,-1.420074073014733
2019/8/3,Saturday,HPM_to_LPW,581.0,366.0,947.0,2476.0,0.2346526655896607,-1.4496488769525755
2019/8/4,Sunday,HPM_to_LPW,460.0,342.0,802.0,2124.0,0.2165725047080979,-1.5298298928786889
