Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/7/3,Wednesday,HPM_to_LPW,18259.0,7381.0,25640.0,88665.0,0.2059324423391417,-1.5802071137898466
2019/7/4,Thursday,HPM_to_LPW,10987.0,4693.0,15680.0,67625.0,0.1624695009242144,-1.8172649814479016
2019/7/5,Friday,HPM_to_LPW,15426.0,6412.0,21838.0,82294.0,0.1874498748389919,-1.6742438035038698
2019/7/6,Saturday,HPM_to_LPW,12298.0,5659.0,17957.0,73864.0,0.1664951803314199,-1.7927889169390487
2019/7/7,Sunday,HPM_to_LPW,11377.0,5196.0,16573.0,68945.0,0.1650155921386612,-1.801715311736125
2019/7/8,Monday,HPM_to_LPW,17349.0,6965.0,24314.0,83831.0,0.2069520821653087,-1.5752679996381604
2019/7/9,Tuesday,HPM_to_LPW,18381.0,7410.0,25791.0,85432.0,0.2151535724318756,-1.536403215457617
2019/7/10,Wednesday,HPM_to_LPW,18750.0,7443.0,26193.0,86420.0,0.2169636658180976,-1.5280253780873676
2019/7/11,Thursday,HPM_to_LPW,17916.0,7376.0,25292.0,82129.0,0.2181446261369309,-1.5225970135140978
2019/7/12,Friday,HPM_to_LPW,18784.0,7284.0,26068.0,90096.0,0.208488723139762,-1.5678703248665768
2019/7/13,Saturday,HPM_to_LPW,13691.0,5955.0,19646.0,79063.0,0.1731657032999,-1.7535063203608958
2019/7/14,Sunday,HPM_to_LPW,11233.0,4931.0,16164.0,67853.0,0.1655490545738581,-1.7984877258245295
2019/7/15,Monday,HPM_to_LPW,17843.0,7036.0,24879.0,84185.0,0.2119498723050424,-1.5514054836604716
2019/7/16,Tuesday,HPM_to_LPW,19074.0,7475.0,26549.0,85980.0,0.2218422889043963,-1.5057885599114151
2019/7/17,Wednesday,HPM_to_LPW,18402.0,7295.0,25697.0,82217.0,0.2238223238502986,-1.4969027389712444
2019/7/18,Thursday,HPM_to_LPW,17918.0,7129.0,25047.0,80964.0,0.2213082357591028,-1.508198817257902
2019/7/19,Friday,HPM_to_LPW,18625.0,6933.0,25558.0,86917.0,0.2142848924836338,-1.5404488760308783
2019/7/20,Saturday,HPM_to_LPW,12669.0,5192.0,17861.0,73514.0,0.1723345213156677,-1.758317799651065
2019/7/21,Sunday,HPM_to_LPW,11013.0,4938.0,15951.0,65404.0,0.168384196685218,-1.781507025489533
2019/7/22,Monday,HPM_to_LPW,16665.0,6689.0,23354.0,76288.0,0.2184485109060402,-1.5212049402431271
2019/7/23,Tuesday,HPM_to_LPW,16982.0,7073.0,24055.0,78459.0,0.216444257510292,-1.530422235775064
2019/7/24,Wednesday,HPM_to_LPW,18312.0,7335.0,25647.0,84243.0,0.2173711762401624,-1.5261488970769557
2019/7/25,Thursday,HPM_to_LPW,17915.0,6860.0,24775.0,82605.0,0.2168754917983173,-1.5284318606256373
2019/7/26,Friday,HPM_to_LPW,17731.0,6597.0,24328.0,84928.0,0.2087768462697814,-1.5664893186348912
2019/7/27,Saturday,HPM_to_LPW,12718.0,5334.0,18052.0,73763.0,0.1724170654664262,-1.757838938027214
2019/7/28,Sunday,HPM_to_LPW,10541.0,4611.0,15152.0,64127.0,0.1643769395106585,-1.805593076815333
2019/7/29,Monday,HPM_to_LPW,16380.0,6116.0,22496.0,76690.0,0.213587169122441,-1.5437102433518446
2019/7/30,Tuesday,HPM_to_LPW,16582.0,6343.0,22925.0,74762.0,0.2217971696851341,-1.5059919648094429
2019/7/31,Wednesday,HPM_to_LPW,16674.0,6390.0,23064.0,73858.0,0.2257575347288039,-1.4882937108132128
2019/8/1,Thursday,HPM_to_LPW,17862.0,7040.0,24902.0,83330.0,0.2143525741029641,-1.540133077132421
2019/8/2,Friday,HPM_to_LPW,18169.0,6907.0,25076.0,85762.0,0.2118537347543201,-1.551859172825783
2019/8/3,Saturday,HPM_to_LPW,12745.0,5506.0,18251.0,74542.0,0.1709774355396957,-1.7662236870946364
2019/8/4,Sunday,HPM_to_LPW,10886.0,4882.0,15768.0,63397.0,0.171711595185892,-1.7619389816996245
2019/8/5,Monday,HPM_to_LPW,16732.0,6581.0,23313.0,79175.0,0.2113293337543416,-1.5543375388447518
2019/8/6,Tuesday,HPM_to_LPW,16924.0,6804.0,23728.0,77811.0,0.2175013815527367,-1.5255500765069665
2019/8/7,Wednesday,HPM_to_LPW,16165.0,6473.0,22638.0,72077.0,0.224274040262497,-1.4948865808347789
2019/8/8,Thursday,HPM_to_LPW,17307.0,7162.0,24469.0,80285.0,0.2155695335367752,-1.5344717600587865
