Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/7/4,Thursday,HPM_to_LPW,1044.0,353.0,1397.0,4134.0,0.2525399129172714,-1.3761859717991296
2019/7/5,Friday,HPM_to_LPW,1501.0,384.0,1885.0,5029.0,0.2984688804931398,-1.209089604538503
2019/7/6,Saturday,HPM_to_LPW,1174.0,376.0,1550.0,4179.0,0.2809284517827231,-1.2696552620598738
2019/7/7,Sunday,HPM_to_LPW,1131.0,356.0,1487.0,3832.0,0.2951461377870564,-1.220284662974631
2019/7/8,Monday,HPM_to_LPW,1486.0,319.0,1805.0,4892.0,0.3037612428454619,-1.1915132715293588
2019/7/9,Tuesday,HPM_to_LPW,1613.0,376.0,1989.0,5451.0,0.2959090075215557,-1.217703278939072
2019/7/10,Wednesday,HPM_to_LPW,1675.0,394.0,2069.0,5592.0,0.2995350500715307,-1.2055238396544796
2019/7/11,Thursday,HPM_to_LPW,1631.0,334.0,1965.0,5365.0,0.3040074557315936,-1.1907030524437852
2019/7/12,Friday,HPM_to_LPW,1731.0,425.0,2156.0,5612.0,0.3084461867426942,-1.1762078860461425
2019/7/13,Saturday,HPM_to_LPW,1272.0,444.0,1716.0,4459.0,0.2852657546535097,-1.2543340607274094
2019/7/14,Sunday,HPM_to_LPW,1098.0,375.0,1473.0,3897.0,0.2817551963048499,-1.2667166832692331
2019/7/15,Monday,HPM_to_LPW,1585.0,409.0,1994.0,5373.0,0.2949934859482598,-1.2208020044174406
2019/7/16,Tuesday,HPM_to_LPW,1569.0,383.0,1952.0,5228.0,0.300114766641163,-1.20359032201108
2019/7/17,Wednesday,HPM_to_LPW,1609.0,377.0,1986.0,5137.0,0.3132178314191162,-1.1608563834748846
2019/7/18,Thursday,HPM_to_LPW,1645.0,380.0,2025.0,5255.0,0.3130352045670789,-1.1614396201115795
2019/7/19,Friday,HPM_to_LPW,1554.0,393.0,1947.0,5187.0,0.2995951417004048,-1.2053232434238077
2019/7/20,Saturday,HPM_to_LPW,1220.0,389.0,1609.0,4074.0,0.2994599901816396,-1.205774459059449
2019/7/21,Sunday,HPM_to_LPW,1029.0,371.0,1400.0,3682.0,0.279467680608365,-1.2748686259589737
2019/7/22,Monday,HPM_to_LPW,1470.0,385.0,1855.0,4767.0,0.3083700440528634,-1.1764547754320438
2019/7/23,Tuesday,HPM_to_LPW,1579.0,370.0,1949.0,5035.0,0.313604766633565,-1.1596217908970208
2019/7/24,Wednesday,HPM_to_LPW,1607.0,428.0,2035.0,5162.0,0.3113134444013948,-1.1669550145410466
2019/7/25,Thursday,HPM_to_LPW,1623.0,405.0,2028.0,5104.0,0.3179858934169279,-1.1457482575100346
2019/7/26,Friday,HPM_to_LPW,1623.0,385.0,2008.0,5240.0,0.3097328244274809,-1.1720452098004968
2019/7/27,Saturday,HPM_to_LPW,1180.0,407.0,1587.0,4124.0,0.2861299709020368,-1.2513091276771404
2019/7/28,Sunday,HPM_to_LPW,1048.0,360.0,1408.0,3617.0,0.2897428808404755,-1.2387613670711106
2019/7/29,Monday,HPM_to_LPW,1510.0,318.0,1828.0,4743.0,0.3183639047016656,-1.1445601960686118
2019/7/30,Tuesday,HPM_to_LPW,1485.0,300.0,1785.0,4522.0,0.3283945157010172,-1.1135396016011154
2019/7/31,Wednesday,HPM_to_LPW,1470.0,343.0,1813.0,4616.0,0.3184575389948006,-1.1442661284151538
2019/8/1,Thursday,HPM_to_LPW,1695.0,437.0,2132.0,5317.0,0.3187887906714312,-1.143226493689788
2019/8/2,Friday,HPM_to_LPW,1590.0,480.0,2070.0,5182.0,0.3068313392512543,-1.1814570659077783
2019/8/3,Saturday,HPM_to_LPW,1191.0,416.0,1607.0,4377.0,0.2721041809458533,-1.3015702678355954
2019/8/4,Sunday,HPM_to_LPW,1002.0,429.0,1431.0,3636.0,0.2755775577557756,-1.2888861736525594
