city,origin_geoid,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_NH_White_alone_ACS_15_19,total_flow,od_flow,do_flow,num_connections,weighted_avg_asymmetry,net_flow
Phoenix,40130715101,3.44,73.1,102346.0,50371.0,51975.0,2100,0.5530455513649776,-1604.0
Phoenix,40130715102,6.88,77.01,73783.0,40455.0,33328.0,1905,0.6044075193472751,7127.0
Phoenix,40130715103,1.81,82.34,61018.0,45746.0,15272.0,1842,0.7094300042610377,30474.0
Phoenix,40130715111,11.4,60.86,246438.0,103370.0,143068.0,2397,0.4603186196933914,-39698.0
Phoenix,40130715112,19.17,90.62,82095.0,56959.0,25136.0,2033,0.535976612461173,31823.0
Phoenix,40130715121,14.37,75.6,99681.0,75203.0,24478.0,2212,0.6527924077808208,50725.0
Phoenix,40130715122,2.81,50.06,127264.0,65512.0,61752.0,2158,0.398604475735479,3760.0
Phoenix,40130715123,7.8,82.14,53143.0,33408.0,19735.0,1839,0.6408181698436295,13673.0
Phoenix,40130715124,1.68,52.79,95386.0,56877.0,38509.0,2037,0.6124169165286311,18368.0
Phoenix,40130715131,8.51,69.34,43697.0,32261.0,11436.0,1654,0.7521111289104515,20825.0
Phoenix,40130715132,6.39,81.11,79968.0,29255.0,50713.0,2043,0.6110444177671068,-21458.0
Phoenix,40130715141,6.28,95.87,36471.0,31853.0,4618.0,1494,0.8505662032848016,27235.0
Phoenix,40130715142,14.35,78.82,315277.0,32835.0,282442.0,2425,0.8221373585767436,-249607.0
Phoenix,40130715143,8.13,84.85,115358.0,76110.0,39248.0,2133,0.6849113195443749,36862.0
Phoenix,40130715151,11.18,56.56,191800.0,27506.0,164294.0,2335,0.7690302398331595,-136788.0
Phoenix,40130715152,3.38,58.94,29841.0,24624.0,5217.0,1550,0.7951811266378472,19407.0
Phoenix,40130715153,1.69,78.13,51774.0,39050.0,12724.0,1697,0.7309846641171244,26326.0
Phoenix,40130715161,11.5,66.06,163844.0,68354.0,95490.0,2324,0.6026708332316105,-27136.0
Phoenix,40130715162,13.57,93.64,23733.0,16358.0,7375.0,1476,0.7163443306788017,8983.0
Phoenix,40130715171,7.13,70.74,95669.0,55411.0,40258.0,2167,0.6475974453584756,15153.0
Phoenix,40130715172,3.97,80.14,52551.0,25523.0,27028.0,1705,0.5926623660824722,-1505.0
Phoenix,40130715173,9.38,62.8,152809.0,48271.0,104538.0,2194,0.6253362040193967,-56267.0
Phoenix,40130716001,29.11,63.62,94280.0,32835.0,61445.0,2123,0.6068943572337717,-28610.0
Phoenix,40130716002,15.44,31.37,64363.0,49332.0,15031.0,1950,0.6684741233317278,34301.0
Phoenix,40130717011,18.17,62.35,128175.0,98032.0,30143.0,2243,0.7067758923346986,67889.0
Phoenix,40130717021,9.27,100.0,52359.0,13548.0,38811.0,1734,0.6462499283790752,-25263.0
Phoenix,40130717022,6.09,67.5,12344.0,6720.0,5624.0,1059,0.6707712248865846,1096.0
Phoenix,40130717023,13.15,88.84,17675.0,11653.0,6022.0,1334,0.6478642149929279,5631.0
Phoenix,40130717024,5.25,93.15,21864.0,8685.0,13179.0,1327,0.6202890596414197,-4494.0
Phoenix,40130717025,24.92,100.0,12816.0,8515.0,4301.0,1040,0.6504369538077404,4214.0
Phoenix,40130718011,19.76,86.62,74019.0,29926.0,44093.0,1921,0.6169632121482322,-14167.0
Phoenix,40130718012,5.63,96.39,18605.0,5749.0,12856.0,1549,0.7099704380542865,-7107.0
Phoenix,40130718013,25.78,86.61,66827.0,14519.0,52308.0,1898,0.7160728448082362,-37789.0
Phoenix,40130718014,6.29,87.77,17227.0,7170.0,10057.0,1072,0.7027921286352818,-2887.0
Phoenix,40130718015,9.3,95.98,9754.0,7498.0,2256.0,917,0.7724010662292393,5242.0
Phoenix,40130718016,12.44,96.38,11357.0,7358.0,3999.0,1026,0.6539579114202695,3359.0
Phoenix,40130718021,12.5,91.19,19907.0,10407.0,9500.0,1374,0.6331943537449138,907.0
Phoenix,40130718022,9.43,93.56,27580.0,19061.0,8519.0,1502,0.6696881798404641,10542.0
Phoenix,40130718023,30.68,77.66,17605.0,10246.0,7359.0,1214,0.6532803180914513,2887.0
Phoenix,40130718024,6.74,94.17,22291.0,14264.0,8027.0,1446,0.6600421694854426,6237.0
Phoenix,40130719031,3.81,51.72,36122.0,28175.0,7947.0,1833,0.7264271081335474,20228.0
Phoenix,40130719032,0.0,56.47,36838.0,30360.0,6478.0,1681,0.7863619088984201,23882.0
Phoenix,40130719033,3.94,62.77,37917.0,31475.0,6442.0,1528,0.8062082970699158,25033.0
Phoenix,40130719034,15.49,55.89,76332.0,26875.0,49457.0,1833,0.6622648430540271,-22582.0
Phoenix,40130719035,1.63,69.54,36400.0,30688.0,5712.0,1593,0.7934065934065934,24976.0
Phoenix,40130719036,6.77,86.01,48534.0,36446.0,12088.0,1635,0.7248526805950468,24358.0
Phoenix,40130719037,4.52,96.53,87872.0,37332.0,50540.0,2012,0.5589266205389658,-13208.0
Phoenix,40130719061,14.85,48.62,89618.0,58442.0,31176.0,2119,0.626213483898324,27266.0
Phoenix,40130719062,9.42,33.19,140501.0,85409.0,55092.0,2235,0.5724443242396852,30317.0
Phoenix,40130719063,18.5,55.83,60631.0,35931.0,24700.0,1943,0.6002375022678168,11231.0
Phoenix,40130719091,7.89,75.75,23228.0,14337.0,8891.0,1466,0.6331152057861202,5446.0
Phoenix,40130719092,0.0,45.73,60580.0,47819.0,12761.0,1956,0.7383955100693298,35058.0
Phoenix,40130719093,5.16,77.47,125837.0,31888.0,93949.0,2239,0.6712890485310362,-62061.0
Phoenix,40130719094,7.8,46.68,35284.0,25798.0,9486.0,1765,0.7251445414352115,16312.0
Phoenix,40130719101,6.74,44.4,96082.0,44687.0,51395.0,2025,0.5549634687038155,-6708.0
Phoenix,40130719102,15.76,46.43,27481.0,22371.0,5110.0,1441,0.7706779229285688,17261.0
Phoenix,40130719103,1.13,72.18,42233.0,32163.0,10070.0,1667,0.7182771766154429,22093.0
Phoenix,40130719104,11.94,43.68,79109.0,47535.0,31574.0,2092,0.5657131299852103,15961.0
Phoenix,40130719105,11.08,55.73,82629.0,55771.0,26858.0,2014,0.6034806181848987,28913.0
Phoenix,40130719111,3.42,58.06,366893.0,167400.0,199493.0,2448,0.4167999934585833,-32093.0
Phoenix,40130719121,3.26,21.86,40573.0,23585.0,16988.0,1866,0.6905824070194464,6597.0
Phoenix,40130719122,2.22,44.44,33669.0,11800.0,21869.0,1651,0.6653301256348569,-10069.0
Phoenix,40130719123,26.35,52.46,54930.0,26861.0,28069.0,1822,0.5577644274531222,-1208.0
Phoenix,40130719131,4.63,60.4,124188.0,81361.0,42827.0,2183,0.635166038586659,38534.0
Phoenix,40130719132,43.51,53.74,67564.0,38164.0,29400.0,1984,0.5406133443845835,8764.0
Phoenix,40130719133,14.43,64.38,60689.0,40690.0,19999.0,2042,0.5908319464812404,20691.0
Phoenix,40130719141,42.66,34.45,29570.0,20370.0,9200.0,1547,0.6785255326344268,11170.0
Phoenix,40130719142,23.94,33.91,21110.0,15497.0,5613.0,1320,0.7062055897678825,9884.0
Phoenix,40130719143,8.48,44.91,51929.0,38437.0,13492.0,1842,0.6894606096785997,24945.0
Phoenix,40130719151,5.95,64.1,40861.0,27769.0,13092.0,1904,0.6240424854996207,14677.0
Phoenix,40130719152,9.57,50.79,40705.0,33266.0,7439.0,1621,0.7396879990173197,25827.0
Phoenix,40130719153,12.0,44.47,81435.0,42327.0,39108.0,2107,0.5466814023454288,3219.0
Phoenix,40130820021,10.16,32.68,114487.0,48786.0,65701.0,2205,0.5826425707722274,-16915.0
Phoenix,40130820022,13.31,34.98,82858.0,53455.0,29403.0,2124,0.5955731492432836,24052.0
Phoenix,40130820023,9.43,43.58,59889.0,37518.0,22371.0,2023,0.5590843059660372,15147.0
Phoenix,40130820071,22.1,25.22,77176.0,58066.0,19110.0,2054,0.6736031927023945,38956.0
Phoenix,40130820072,19.41,14.2,62264.0,49094.0,13170.0,1789,0.7003726069638957,35924.0
Phoenix,40130820081,11.26,18.41,61801.0,40488.0,21313.0,1929,0.5372890406304105,19175.0
Phoenix,40130820082,23.38,15.55,49910.0,39429.0,10481.0,1823,0.727188940092166,28948.0
Phoenix,40130820083,34.19,11.32,64917.0,44936.0,19981.0,1959,0.586271700787159,24955.0
Phoenix,40130820091,28.51,13.35,473000.0,314712.0,158288.0,2470,0.4257801268498943,156424.0
Phoenix,40130820092,4.45,14.74,116104.0,58934.0,57170.0,2152,0.5458554399503893,1764.0
Phoenix,40130820101,25.12,16.52,91817.0,47147.0,44670.0,1972,0.5415445941383404,2477.0
Phoenix,40130820102,27.96,10.48,72329.0,45324.0,27005.0,1972,0.5499730398595307,18319.0
Phoenix,40130820121,13.98,22.16,113737.0,68545.0,45192.0,2174,0.5295286494280665,23353.0
Phoenix,40130820122,7.48,22.9,123892.0,99765.0,24127.0,2243,0.6889387531075453,75638.0
Phoenix,40130820161,7.0,21.32,220229.0,80320.0,139909.0,2429,0.5949307311934395,-59589.0
Phoenix,40130820171,13.54,23.28,158304.0,99517.0,58787.0,2415,0.5911916312916919,40730.0
Phoenix,40130820172,33.83,2.63,142453.0,45854.0,96599.0,2354,0.6144693337451651,-50745.0
Phoenix,40130820181,23.9,25.18,105933.0,68489.0,37444.0,2172,0.5637053609356858,31045.0
Phoenix,40130820182,17.15,9.6,71599.0,53229.0,18370.0,2216,0.6278439643011774,34859.0
Phoenix,40130820191,4.0,40.88,78700.0,28960.0,49740.0,1926,0.6655654383735705,-20780.0
Phoenix,40130820192,1.96,29.69,35855.0,25690.0,10165.0,1629,0.7072653744247664,15525.0
Phoenix,40130820201,8.23,55.81,60103.0,49678.0,10425.0,1882,0.7672329168261152,39253.0
Phoenix,40130820202,3.5,57.79,119440.0,84614.0,34826.0,2135,0.5187541862022773,49788.0
Phoenix,40130820211,6.08,23.57,130019.0,51748.0,78271.0,2199,0.6119951699367016,-26523.0
Phoenix,40130820221,14.39,35.56,135609.0,96131.0,39478.0,2135,0.5870775538496708,56653.0
Phoenix,40130820222,11.0,41.17,74641.0,45817.0,28824.0,2077,0.5662169585080585,16993.0
Phoenix,40130820231,10.53,49.91,35396.0,27792.0,7604.0,1630,0.7422872640976381,20188.0
Phoenix,40130820232,6.9,32.61,134732.0,66730.0,68002.0,2236,0.6125048243921266,-1272.0
Phoenix,40130820233,11.0,42.74,79166.0,59390.0,19776.0,2093,0.6732688275269686,39614.0
Phoenix,40130820241,13.36,31.38,60491.0,42409.0,18082.0,1979,0.6451372931510473,24327.0
Phoenix,40130820242,20.34,34.64,472368.0,71026.0,401342.0,2473,0.7626257494157098,-330316.0
Phoenix,40130820251,8.18,31.51,116492.0,69198.0,47294.0,2231,0.5904954846684751,21904.0
Phoenix,40130820261,13.51,44.38,138377.0,76604.0,61773.0,2264,0.5779067330553488,14831.0
Phoenix,40130820262,13.57,31.48,93727.0,74320.0,19407.0,2076,0.6826314722545265,54913.0
Phoenix,40130820271,19.41,34.7,196417.0,52795.0,143622.0,2414,0.6385954372584858,-90827.0
Phoenix,40130820272,4.07,25.15,102864.0,75030.0,27834.0,2244,0.6457847254627469,47196.0
Phoenix,40130820281,15.53,20.98,106575.0,44148.0,62427.0,2082,0.5385409336148252,-18279.0
Phoenix,40130820282,21.48,12.49,89806.0,62852.0,26954.0,2172,0.6086453020956284,35898.0
Phoenix,40130822031,12.2,13.01,235874.0,188758.0,47116.0,2429,0.6426227562173025,141642.0
Phoenix,40130822032,5.65,14.44,76288.0,49275.0,27013.0,1964,0.627700293624161,22262.0
Phoenix,40130822033,2.7,16.78,97266.0,83702.0,13564.0,2176,0.7844467748236794,70138.0
Phoenix,40130822041,6.26,18.39,186697.0,72254.0,114443.0,2291,0.6159017016877615,-42189.0
Phoenix,40130822042,16.33,12.59,135243.0,112777.0,22466.0,2188,0.7209467403118831,90311.0
Phoenix,40130822051,1.04,8.41,90140.0,77105.0,13035.0,2019,0.780186376747282,64070.0
Phoenix,40130822052,15.37,21.12,152089.0,89501.0,62588.0,2247,0.5857820092182867,26913.0
Phoenix,40130822061,5.94,10.37,155236.0,129266.0,25970.0,2261,0.7333479347574017,103296.0
Phoenix,40130822071,18.0,17.68,42885.0,32468.0,10417.0,1805,0.6943919785472776,22051.0
Phoenix,40130822072,9.8,18.9,79069.0,66870.0,12199.0,1954,0.7485487359142016,54671.0
Phoenix,40130822081,25.5,15.15,47750.0,33102.0,14648.0,1721,0.6209005235602094,18454.0
Phoenix,40130822082,4.3,19.18,53215.0,38886.0,14329.0,1926,0.6536314948792634,24557.0
Phoenix,40130822091,35.65,21.6,25612.0,16411.0,9201.0,1328,0.6595345931594565,7210.0
Phoenix,40130822092,19.34,5.81,60220.0,40196.0,20024.0,1730,0.5634672866157423,20172.0
Phoenix,40130822101,6.35,21.5,143163.0,66873.0,76290.0,2170,0.6162835369473956,-9417.0
Phoenix,40130822102,8.64,11.22,72286.0,52773.0,19513.0,1856,0.6408433168248346,33260.0
Phoenix,40130822111,29.25,21.4,26497.0,20237.0,6260.0,1458,0.7340831037475941,13977.0
Phoenix,40130822112,3.0,26.4,135154.0,109815.0,25339.0,2151,0.7186912706986105,84476.0
Phoenix,40130822113,11.59,26.18,99197.0,64663.0,34534.0,2099,0.6462997872919544,30129.0
Phoenix,40130830001,12.85,0.55,313931.0,66866.0,247065.0,2406,0.6489801899143443,-180199.0
Phoenix,40130830002,31.46,1.76,172213.0,55434.0,116779.0,2364,0.5505449646658499,-61345.0
Phoenix,40130830003,1.28,26.28,108096.0,38614.0,69482.0,2315,0.5311759917110717,-30868.0
Phoenix,40130923051,4.81,58.84,220813.0,62046.0,158767.0,2364,0.6375213415876783,-96721.0
Phoenix,40130923052,28.54,57.07,68365.0,51918.0,16447.0,2053,0.688144518393915,35471.0
Phoenix,40130923061,4.78,54.26,53882.0,32385.0,21497.0,1845,0.5626739913143536,10888.0
Phoenix,40130923062,47.77,57.37,101568.0,48024.0,53544.0,2203,0.5269573093887838,-5520.0
Phoenix,40130923063,2.95,68.53,70295.0,50918.0,19377.0,1992,0.6576996941460986,31541.0
Phoenix,40130923064,15.52,64.95,107352.0,54536.0,52816.0,2168,0.5718198077353007,1720.0
Phoenix,40130923071,10.56,38.72,68777.0,43153.0,25624.0,2117,0.5756139407069224,17529.0
Phoenix,40130923072,38.37,37.79,37276.0,28759.0,8517.0,1745,0.7465393282541045,20242.0
Phoenix,40130923073,10.2,51.9,83843.0,65334.0,18509.0,2127,0.7360542919504311,46825.0
Phoenix,40130923074,9.94,39.51,143970.0,66247.0,77723.0,2291,0.402903382649163,-11476.0
Phoenix,40130923081,4.24,41.97,98570.0,50332.0,48238.0,2126,0.5553210916100233,2094.0
Phoenix,40130923082,13.01,37.06,126558.0,55491.0,71067.0,2261,0.5218950994800803,-15576.0
Phoenix,40130923083,12.36,40.2,43933.0,30643.0,13290.0,1805,0.6795575080235814,17353.0
Phoenix,40130923084,17.21,61.58,64841.0,39177.0,25664.0,2097,0.5472000740272358,13513.0
Phoenix,40130923091,3.11,57.3,69939.0,35015.0,34924.0,1952,0.5976493801741518,91.0
Phoenix,40130923092,10.76,63.29,72537.0,45642.0,26895.0,2114,0.6075933661441747,18747.0
Phoenix,40130923093,35.8,59.48,82365.0,59539.0,22826.0,2177,0.6613124506768652,36713.0
Phoenix,40130923094,3.45,34.82,72126.0,33353.0,38773.0,2159,0.6220780301139672,-5420.0
Phoenix,40130923111,37.74,51.7,49432.0,34295.0,15137.0,1984,0.6281356206505907,19158.0
Phoenix,40130923112,28.04,36.52,73272.0,51818.0,21454.0,2137,0.6287531389889726,30364.0
Phoenix,40130923121,33.7,34.06,34131.0,27300.0,6831.0,1727,0.73074331253113,20469.0
Phoenix,40130923122,27.49,68.41,63544.0,37579.0,25965.0,2176,0.6383293465944857,11614.0
Phoenix,40130923123,22.8,65.64,42824.0,29197.0,13627.0,1883,0.6386605641696245,15570.0
Phoenix,40130923124,19.14,45.06,62935.0,50529.0,12406.0,2173,0.7260665766266783,38123.0
Phoenix,40130924011,24.35,35.45,47976.0,39249.0,8727.0,1890,0.7219026179756545,30522.0
Phoenix,40130924012,34.99,57.64,60239.0,32384.0,27855.0,1985,0.5847872640648085,4529.0
Phoenix,40130924013,10.54,36.9,66995.0,51341.0,15654.0,2106,0.6505709381297111,35687.0
Phoenix,40130924021,9.31,57.37,85318.0,37144.0,48174.0,2107,0.6210647225673364,-11030.0
Phoenix,40130924022,39.25,44.17,57485.0,33000.0,24485.0,2028,0.5041837000956771,8515.0
Phoenix,40130924023,26.37,55.51,36053.0,25640.0,10413.0,1765,0.6904002440850969,15227.0
Phoenix,40130925001,7.22,46.19,48745.0,27412.0,21333.0,1861,0.6245768796799672,6079.0
Phoenix,40130925002,39.33,29.9,68870.0,29129.0,39741.0,2155,0.5322782053143604,-10612.0
Phoenix,40130925003,12.09,62.7,99230.0,28346.0,70884.0,2350,0.6165877254862441,-42538.0
Phoenix,40130925004,6.63,44.62,161260.0,33847.0,127413.0,2309,0.7256604241597421,-93566.0
Phoenix,40130926001,55.65,50.64,41409.0,21348.0,20061.0,1912,0.6060276751430849,1287.0
Phoenix,40130926002,69.41,22.58,71864.0,25705.0,46159.0,2088,0.5900590003339642,-20454.0
Phoenix,40130926003,61.34,19.98,52976.0,23614.0,29362.0,1975,0.5442842041679251,-5748.0
Phoenix,40130927051,16.61,31.78,126254.0,56364.0,69890.0,2271,0.5874982178782454,-13526.0
Phoenix,40130927052,14.03,24.41,103919.0,68746.0,35173.0,2204,0.5900845851095565,33573.0
Phoenix,40130927081,16.59,39.83,337627.0,56636.0,280991.0,2423,0.7483258151747343,-224355.0
Phoenix,40130927091,9.84,66.45,186785.0,98545.0,88240.0,2349,0.5557566185721552,10305.0
Phoenix,40130927092,7.44,38.88,65930.0,42364.0,23566.0,2023,0.6049749734566965,18798.0
Phoenix,40130927101,14.39,41.94,119531.0,76830.0,42701.0,2260,0.6012080548142323,34129.0
Phoenix,40130927102,5.0,46.33,123714.0,87048.0,36666.0,2277,0.5891814992644325,50382.0
Phoenix,40130927111,15.07,46.38,59985.0,44314.0,15671.0,1953,0.6896557472701509,28643.0
Phoenix,40130927112,22.48,32.75,44525.0,31449.0,13076.0,1835,0.6863335204941045,18373.0
Phoenix,40130927121,13.72,20.54,85540.0,67792.0,17748.0,2124,0.6783025485153145,50044.0
Phoenix,40130927122,0.91,43.19,99588.0,57386.0,42202.0,2192,0.629252520383982,15184.0
Phoenix,40130927131,11.12,35.12,77101.0,52896.0,24205.0,2021,0.6381369891441097,28691.0
Phoenix,40130927132,13.52,23.63,81538.0,58898.0,22640.0,2187,0.6434055287105399,36258.0
Phoenix,40130927151,6.91,29.1,26824.0,21122.0,5702.0,1622,0.7294959737548464,15420.0
Phoenix,40130927152,30.15,13.64,49449.0,35059.0,14390.0,1856,0.6048858419786042,20669.0
Phoenix,40130927153,2.23,19.34,47730.0,32841.0,14889.0,1988,0.6460087994971716,17952.0
Phoenix,40130927161,19.4,22.09,57191.0,48176.0,9015.0,1939,0.7747197985697051,39161.0
Phoenix,40130927162,26.57,45.13,35698.0,22701.0,12997.0,1726,0.6607092834332455,9704.0
Phoenix,40130927163,12.9,17.7,72564.0,22866.0,49698.0,1894,0.6370927732760047,-26832.0
Phoenix,40130927171,23.86,8.98,90797.0,66799.0,23998.0,2032,0.5768802934017644,42801.0
Phoenix,40130927172,15.72,29.79,61446.0,47772.0,13674.0,2018,0.6729486052794323,34098.0
Phoenix,40130927181,41.29,32.64,82674.0,48622.0,34052.0,2100,0.47654643539686,14570.0
Phoenix,40130927182,34.01,28.48,113749.0,64569.0,49180.0,2136,0.5299299334499644,15389.0
Phoenix,40130927191,8.66,30.02,107276.0,68099.0,39177.0,2298,0.5773145904023267,28922.0
Phoenix,40130927192,7.81,25.73,76001.0,66268.0,9733.0,2262,0.7995289535664004,56535.0
Phoenix,40130927201,14.66,50.99,176743.0,38522.0,138221.0,2422,0.7168883633298065,-99699.0
Phoenix,40130927202,16.54,41.82,43032.0,26712.0,16320.0,1994,0.6080591187953152,10392.0
Phoenix,40130927203,1.22,32.86,626483.0,45444.0,581039.0,2493,0.8640697353320043,-535595.0
Phoenix,40130927204,9.99,57.43,120922.0,51767.0,69155.0,2234,0.6300755859148873,-17388.0
Phoenix,40130927211,4.14,47.66,96333.0,70251.0,26082.0,2158,0.7013069249374565,44169.0
Phoenix,40130927212,2.73,44.11,89307.0,47085.0,42222.0,2113,0.6242847705107103,4863.0
Phoenix,40130927231,16.64,55.84,93521.0,54687.0,38834.0,2010,0.6415778274398264,15853.0
Phoenix,40130927232,6.47,42.61,63434.0,53324.0,10110.0,1928,0.7808430809975723,43214.0
Phoenix,40130927241,10.08,55.46,69380.0,59456.0,9924.0,2171,0.7933121937157682,49532.0
Phoenix,40130927242,5.41,59.02,42590.0,32312.0,10278.0,1722,0.7196525005869923,22034.0
Phoenix,40130927243,17.17,56.15,64391.0,23130.0,41261.0,1797,0.6484601885356649,-18131.0
Phoenix,40130928011,35.11,12.74,31828.0,22317.0,9511.0,1645,0.6026140505215534,12806.0
Phoenix,40130928012,39.73,21.31,31922.0,17375.0,14547.0,1802,0.5546644947058454,2828.0
Phoenix,40130928013,62.08,7.64,37923.0,26581.0,11342.0,1779,0.598924135748754,15239.0
Phoenix,40130928014,39.66,8.5,46478.0,27473.0,19005.0,1845,0.5313051336116011,8468.0
Phoenix,40130928021,32.64,7.11,56398.0,39791.0,16607.0,1941,0.6154828185396646,23184.0
Phoenix,40130928022,18.78,12.34,36358.0,19842.0,16516.0,1715,0.6034435337477309,3326.0
Phoenix,40130928023,47.84,24.23,55759.0,17755.0,38004.0,1934,0.6031851360318513,-20249.0
Phoenix,40130928024,39.2,7.53,52456.0,41872.0,10584.0,1945,0.7023028824157389,31288.0
Phoenix,40130929001,31.04,7.42,196276.0,68314.0,127962.0,2403,0.4782449204181866,-59648.0
Phoenix,40130929002,50.03,15.14,112569.0,29930.0,82639.0,2350,0.6049711732359708,-52709.0
Phoenix,40130930011,18.85,20.02,99435.0,64147.0,35288.0,2214,0.513772816412732,28859.0
Phoenix,40130930012,39.31,25.29,92085.0,44701.0,47384.0,2180,0.5030895368409621,-2683.0
Phoenix,40130930013,23.22,35.54,53432.0,31593.0,21839.0,1985,0.5586539901182812,9754.0
Phoenix,40130930021,53.81,5.79,30892.0,18502.0,12390.0,1830,0.5815097759937848,6112.0
Phoenix,40130930022,39.47,23.78,85934.0,55600.0,30334.0,2125,0.5729746084204157,25266.0
Phoenix,40130930023,39.18,23.01,52910.0,37043.0,15867.0,1817,0.6347004347004347,21176.0
Phoenix,40130931011,31.95,22.59,79383.0,31050.0,48333.0,2079,0.6018291069876421,-17283.0
Phoenix,40130931012,13.09,12.84,30836.0,22852.0,7984.0,1586,0.6864055000648592,14868.0
Phoenix,40130931013,0.0,13.6,45656.0,21823.0,23833.0,2045,0.5731995794638164,-2010.0
Phoenix,40130931014,38.3,25.6,48210.0,34213.0,13997.0,2020,0.6126529765608795,20216.0
Phoenix,40130931041,41.85,15.4,63693.0,42954.0,20739.0,2073,0.5768451792190664,22215.0
Phoenix,40130931042,41.84,1.96,33094.0,24167.0,8927.0,1612,0.6055478334441289,15240.0
Phoenix,40130931043,27.13,22.74,62363.0,18083.0,44280.0,2040,0.6229174350175585,-26197.0
Phoenix,40130931044,28.34,2.14,147794.0,32950.0,114844.0,2396,0.6634369460194596,-81894.0
Phoenix,40130931051,42.76,16.76,43423.0,28364.0,15059.0,1758,0.6063376551597079,13305.0
Phoenix,40130931052,66.82,13.0,43442.0,25099.0,18343.0,1776,0.5165968417660328,6756.0
Phoenix,40130931053,47.96,24.51,63242.0,45971.0,17271.0,2105,0.6062743113753518,28700.0
Phoenix,40130931054,20.5,9.85,50133.0,42904.0,7229.0,1805,0.7847326112540642,35675.0
Phoenix,40130931061,14.95,28.8,65779.0,38573.0,27206.0,1942,0.5273871600358777,11367.0
Phoenix,40130931062,63.6,11.2,45438.0,31681.0,13757.0,1847,0.6553105330340244,17924.0
Phoenix,40130931063,20.39,30.75,59536.0,47864.0,11672.0,1856,0.7157686105885515,36192.0
Phoenix,40130932001,21.87,43.51,41837.0,27011.0,14826.0,1937,0.6361593804527094,12185.0
Phoenix,40130932002,0.0,17.28,79001.0,12848.0,66153.0,2128,0.7882811609979621,-53305.0
Phoenix,40130932003,20.78,26.97,76690.0,61169.0,15521.0,2118,0.7075759551440866,45648.0
Phoenix,40131032051,3.93,88.22,68296.0,56031.0,12265.0,1978,0.781217055171606,43766.0
Phoenix,40131032052,7.97,87.44,164944.0,24353.0,140591.0,2350,0.7635197400329808,-116238.0
Phoenix,40131032061,2.67,91.42,61543.0,51664.0,9879.0,1880,0.8094015566351982,41785.0
