Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/6/25,Tuesday,LPW_to_HPM,1134.0,1876.0,3010.0,28078.0,0.0403874919866087,-3.2092351462442
2019/6/26,Wednesday,LPW_to_HPM,1126.0,1899.0,3025.0,27944.0,0.0402948754652161,-3.2115309777870333
2019/6/27,Thursday,LPW_to_HPM,1144.0,1928.0,3072.0,28430.0,0.0402391839606049,-3.2129140327053047
2019/6/28,Friday,LPW_to_HPM,1114.0,1915.0,3029.0,28786.0,0.0386993677482109,-3.251932016335388
2019/6/29,Saturday,LPW_to_HPM,1269.0,1745.0,3014.0,25563.0,0.0496420607909869,-3.0029168047816794
2019/6/30,Sunday,LPW_to_HPM,712.0,1584.0,2296.0,22102.0,0.0322142792507465,-3.435345469736753
2019/7/1,Monday,LPW_to_HPM,1072.0,1755.0,2827.0,24218.0,0.0442645965810554,-3.1175700956835644
2019/7/2,Tuesday,LPW_to_HPM,1078.0,1863.0,2941.0,25106.0,0.0429379431211662,-3.1479993889092124
2019/7/3,Wednesday,LPW_to_HPM,1241.0,1890.0,3131.0,26173.0,0.0474152752836893,-3.04881083882782
2019/7/4,Thursday,LPW_to_HPM,728.0,1460.0,2188.0,19000.0,0.0383157894736842,-3.261893209951892
2019/7/5,Friday,LPW_to_HPM,976.0,1907.0,2883.0,21487.0,0.0454228137943873,-3.091740793664636
2019/7/6,Saturday,LPW_to_HPM,749.0,1747.0,2496.0,21550.0,0.0347563805104408,-3.3593921120146755
2019/7/7,Sunday,LPW_to_HPM,1321.0,1580.0,2901.0,21403.0,0.061720319581367,-2.7851420735782395
2019/7/8,Monday,LPW_to_HPM,1057.0,1692.0,2749.0,25879.0,0.0408439275087909,-3.197997122121708
2019/7/9,Tuesday,LPW_to_HPM,1226.0,1809.0,3035.0,26990.0,0.0454242311967395,-3.091709589515894
2019/7/10,Wednesday,LPW_to_HPM,1161.0,1817.0,2978.0,27605.0,0.0420575982611845,-3.168715213020255
2019/7/11,Thursday,LPW_to_HPM,1253.0,1857.0,3110.0,27305.0,0.0458890313129463,-3.081529159690187
2019/7/12,Friday,LPW_to_HPM,1186.0,1940.0,3126.0,28044.0,0.0422906860647553,-3.1631884047691896
2019/7/13,Saturday,LPW_to_HPM,888.0,1837.0,2725.0,25147.0,0.0353123633037738,-3.343522141126544
2019/7/14,Sunday,LPW_to_HPM,802.0,1664.0,2466.0,22752.0,0.0352496483825597,-3.345299724736455
2019/7/15,Monday,LPW_to_HPM,1047.0,1699.0,2746.0,25632.0,0.0408473782771535,-3.1979126389975505
2019/7/16,Tuesday,LPW_to_HPM,1145.0,1862.0,3007.0,27265.0,0.041995231982395,-3.170199191371822
2019/7/17,Wednesday,LPW_to_HPM,1494.0,1796.0,3290.0,27762.0,0.0538145666738707,-2.9222110924422933
2019/7/18,Thursday,LPW_to_HPM,1140.0,1878.0,3018.0,27521.0,0.0414229134115766,-3.183921087207861
2019/7/19,Friday,LPW_to_HPM,1060.0,1907.0,2967.0,27320.0,0.0387994143484626,-3.249350126578616
2019/7/20,Saturday,LPW_to_HPM,921.0,1706.0,2627.0,24842.0,0.0370743096369052,-3.2948310118488333
2019/7/21,Sunday,LPW_to_HPM,1135.0,1620.0,2755.0,23227.0,0.0488655444095234,-3.018682744160114
2019/7/22,Monday,LPW_to_HPM,1222.0,1625.0,2847.0,25952.0,0.0470869297163995,-3.055759817183599
2019/7/23,Tuesday,LPW_to_HPM,1133.0,1719.0,2852.0,27188.0,0.0416727968221274,-3.177906717438523
2019/7/24,Wednesday,LPW_to_HPM,1244.0,1704.0,2948.0,27768.0,0.0447997695188706,-3.1055522842424983
2019/7/25,Thursday,LPW_to_HPM,1089.0,1716.0,2805.0,27373.0,0.0397837284915792,-3.224297282156148
2019/7/26,Friday,LPW_to_HPM,1204.0,1851.0,3055.0,27322.0,0.0440670521923724,-3.122042891578668
2019/7/27,Saturday,LPW_to_HPM,1011.0,1778.0,2789.0,25161.0,0.0401812328603791,-3.214355236632051
2019/7/28,Sunday,LPW_to_HPM,742.0,1492.0,2234.0,22785.0,0.0325652841781874,-3.4245084605306024
2019/7/29,Monday,LPW_to_HPM,955.0,1553.0,2508.0,25737.0,0.0371061118234448,-3.2939735837603457
2019/7/30,Tuesday,LPW_to_HPM,1062.0,1608.0,2670.0,26570.0,0.039969890854347,-3.2196288369519754
2019/7/31,Wednesday,LPW_to_HPM,1334.0,1611.0,2945.0,28432.0,0.0469189645469893,-3.059333323918864
2019/8/1,Thursday,LPW_to_HPM,1239.0,1684.0,2923.0,28394.0,0.0436359794322744,-3.131873252594377
2019/8/2,Friday,LPW_to_HPM,1063.0,1752.0,2815.0,29075.0,0.036560619088564,-3.308783599044919
2019/8/3,Saturday,LPW_to_HPM,1355.0,1688.0,3043.0,27929.0,0.0485158795517204,-3.0258641211892483
2019/8/4,Sunday,LPW_to_HPM,732.0,1562.0,2294.0,24296.0,0.0301284162001975,-3.5022864927642754
2019/8/5,Monday,LPW_to_HPM,1003.0,1615.0,2618.0,27971.0,0.0358585678023667,-3.3281727501870253
2019/8/6,Tuesday,LPW_to_HPM,1042.0,1572.0,2614.0,29349.0,0.0355037650345838,-3.3381165308122265
2019/8/7,Wednesday,LPW_to_HPM,1060.0,1675.0,2735.0,30825.0,0.0343876723438767,-3.370057140926433
2019/8/8,Thursday,LPW_to_HPM,1085.0,1707.0,2792.0,32460.0,0.0334257547751078,-3.398428575094023
2019/8/9,Friday,LPW_to_HPM,1169.0,2023.0,3192.0,34964.0,0.0334343896579338,-3.3981702782283123
2019/8/10,Saturday,LPW_to_HPM,1146.0,1896.0,3042.0,31865.0,0.0359642240702965,-3.3252306104737115
