Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/5/28,Tuesday,LPW_to_HPM,9222.0,9194.0,18416.0,125062.0,0.0737394252450784,-2.6072176805504474
2019/5/29,Wednesday,LPW_to_HPM,9762.0,9797.0,19559.0,131696.0,0.0741252581703316,-2.601998938765333
2019/5/30,Thursday,LPW_to_HPM,10291.0,9986.0,20277.0,137372.0,0.0749133739044346,-2.5914228475968013
2019/5/31,Friday,LPW_to_HPM,10478.0,10807.0,21285.0,140902.0,0.0743637421754127,-2.598786792282025
2019/6/1,Saturday,LPW_to_HPM,8433.0,8846.0,17279.0,122857.0,0.0686407774892761,-2.6788684968083625
2019/6/2,Sunday,LPW_to_HPM,7409.0,7437.0,14846.0,106595.0,0.0695060743937332,-2.666341128881987
2019/6/3,Monday,LPW_to_HPM,9742.0,9586.0,19328.0,122163.0,0.0797459132470551,-2.528909783181263
2019/6/4,Tuesday,LPW_to_HPM,10270.0,9985.0,20255.0,128657.0,0.0798246500384743,-2.527922924500212
2019/6/5,Wednesday,LPW_to_HPM,9880.0,8730.0,18610.0,119427.0,0.0827283612583419,-2.492192794288309
2019/6/6,Thursday,LPW_to_HPM,10585.0,10259.0,20844.0,131200.0,0.0806783536585365,-2.517284971923161
2019/6/7,Friday,LPW_to_HPM,10399.0,10498.0,20897.0,134415.0,0.0773648774318342,-2.5592223813261974
2019/6/8,Saturday,LPW_to_HPM,8312.0,8859.0,17171.0,116924.0,0.0710889124559542,-2.643823897287539
2019/6/9,Sunday,LPW_to_HPM,7110.0,6949.0,14059.0,99494.0,0.071461595674111,-2.638595097023651
2019/6/10,Monday,LPW_to_HPM,9809.0,9554.0,19363.0,121830.0,0.0805138307477632,-2.5193262987841387
2019/6/11,Tuesday,LPW_to_HPM,10031.0,9828.0,19859.0,125016.0,0.0802377295706149,-2.522761431209653
2019/6/12,Wednesday,LPW_to_HPM,10268.0,10000.0,20268.0,127384.0,0.0806066695974376,-2.518173883545232
2019/6/13,Thursday,LPW_to_HPM,9861.0,9391.0,19252.0,115776.0,0.0851730928689883,-2.463069706422639
2019/6/14,Friday,LPW_to_HPM,10394.0,10204.0,20598.0,130430.0,0.0796902553093613,-2.529607967795942
2019/6/15,Saturday,LPW_to_HPM,8369.0,8789.0,17158.0,116167.0,0.0720428348842614,-2.630494407918075
2019/6/16,Sunday,LPW_to_HPM,7578.0,6517.0,14095.0,99528.0,0.0761393778635158,-2.5751896990157808
2019/6/17,Monday,LPW_to_HPM,9858.0,9053.0,18911.0,119014.0,0.0828305913589997,-2.4909578249672952
2019/6/18,Tuesday,LPW_to_HPM,10407.0,9914.0,20321.0,124923.0,0.0833073173074614,-2.485218890840628
2019/6/19,Wednesday,LPW_to_HPM,10034.0,9756.0,19790.0,125973.0,0.0796519889182602,-2.530088272212668
2019/6/20,Thursday,LPW_to_HPM,10427.0,9954.0,20381.0,128452.0,0.0811742907856631,-2.5111566978880235
2019/6/21,Friday,LPW_to_HPM,10508.0,10277.0,20785.0,130816.0,0.0803265655577299,-2.521654883877837
2019/6/22,Saturday,LPW_to_HPM,8478.0,9123.0,17601.0,114006.0,0.0743645071312036,-2.5987765056580048
2019/6/23,Sunday,LPW_to_HPM,7317.0,7033.0,14350.0,100403.0,0.0728763084768383,-2.6189916793874115
2019/6/24,Monday,LPW_to_HPM,8914.0,8328.0,17242.0,110458.0,0.0807003566966629,-2.517012283683005
2019/6/25,Tuesday,LPW_to_HPM,8490.0,8272.0,16762.0,106379.0,0.0798089848560336,-2.528119188683525
2019/6/26,Wednesday,LPW_to_HPM,8903.0,8662.0,17565.0,110611.0,0.0804892822594497,-2.5196312430556524
2019/6/27,Thursday,LPW_to_HPM,9405.0,9051.0,18456.0,112497.0,0.0836022293927838,-2.481685091869253
2019/6/28,Friday,LPW_to_HPM,9915.0,9636.0,19551.0,117646.0,0.0842782585043265,-2.473631353473607
2019/6/29,Saturday,LPW_to_HPM,7604.0,7706.0,15310.0,100915.0,0.0753505425357974,-2.5856041537259005
2019/6/30,Sunday,LPW_to_HPM,6571.0,6322.0,12893.0,89413.0,0.0734904320400836,-2.6106000575624124
2019/7/1,Monday,LPW_to_HPM,8718.0,8612.0,17330.0,105199.0,0.082871510185458,-2.4904639407388074
2019/7/2,Tuesday,LPW_to_HPM,9038.0,8843.0,17881.0,108074.0,0.0836278845975905,-2.48137826668812
2019/7/3,Wednesday,LPW_to_HPM,9388.0,9197.0,18585.0,113633.0,0.0826168454586255,-2.493541679071112
2019/7/4,Thursday,LPW_to_HPM,5752.0,6690.0,12442.0,79864.0,0.0720224381448462,-2.63077756761538
2019/7/5,Friday,LPW_to_HPM,7859.0,8195.0,16054.0,95575.0,0.082228616269945,-2.49825190769844
2019/7/6,Saturday,LPW_to_HPM,7183.0,7337.0,14520.0,90336.0,0.0795142578816861,-2.531818928978415
2019/7/7,Sunday,LPW_to_HPM,6557.0,6157.0,12714.0,83420.0,0.0786022536561975,-2.5433549074873176
2019/7/8,Monday,LPW_to_HPM,8970.0,8295.0,17265.0,104989.0,0.085437522026117,-2.459969906694145
2019/7/9,Tuesday,LPW_to_HPM,9258.0,8625.0,17883.0,108659.0,0.0852023302257521,-2.4627264954533605
2019/7/10,Wednesday,LPW_to_HPM,9377.0,9366.0,18743.0,111651.0,0.0839849172869029,-2.47711805236925
2019/7/11,Thursday,LPW_to_HPM,9194.0,9074.0,18268.0,111563.0,0.082410835133512,-2.496038356372596
2019/7/12,Friday,LPW_to_HPM,9391.0,9468.0,18859.0,116153.0,0.0808502578495605,-2.5151565037302106
