Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/6/2,Sunday,LPW_to_HPM,21.0,112.0,133.0,8871.0,0.0023672641190395,-6.0460203707971925
2019/6/3,Monday,LPW_to_HPM,23.0,167.0,190.0,10826.0,0.0021245150563458,-6.15421171142779
2019/6/4,Tuesday,LPW_to_HPM,32.0,178.0,210.0,11552.0,0.002770083102493,-5.888877958332908
2019/6/5,Wednesday,LPW_to_HPM,36.0,139.0,175.0,11018.0,0.0032673806498457,-5.723766639576554
2019/6/6,Thursday,LPW_to_HPM,24.0,151.0,175.0,11150.0,0.002152466367713,-6.141140946540322
2019/6/7,Friday,LPW_to_HPM,35.0,131.0,166.0,11273.0,0.0031047635944291,-5.774817703555139
2019/6/8,Saturday,LPW_to_HPM,25.0,125.0,150.0,9900.0,0.0025252525252525,-5.98141421125449
2019/6/9,Sunday,LPW_to_HPM,17.0,125.0,142.0,8631.0,0.0019696443054107,-6.229902308163456
2019/6/10,Monday,LPW_to_HPM,27.0,143.0,170.0,10543.0,0.0025609409086597,-5.96738054557265
2019/6/11,Tuesday,LPW_to_HPM,41.0,151.0,192.0,12037.0,0.0034061643266594,-5.682168451675446
2019/6/12,Wednesday,LPW_to_HPM,35.0,151.0,186.0,11638.0,0.0030073895858394,-5.806682823727232
2019/6/13,Thursday,LPW_to_HPM,27.0,142.0,169.0,10012.0,0.0026967638833399,-5.91570278654737
2019/6/14,Friday,LPW_to_HPM,26.0,144.0,170.0,10746.0,0.0024195049320677,-6.024192333267304
2019/6/15,Saturday,LPW_to_HPM,23.0,99.0,122.0,9207.0,0.0024980992722928,-5.992225127358704
2019/6/16,Sunday,LPW_to_HPM,22.0,86.0,108.0,7879.0,0.0027922325168168,-5.880913817887392
2019/6/17,Monday,LPW_to_HPM,34.0,140.0,174.0,9680.0,0.0035123966942148,-5.651456655654483
2019/6/18,Tuesday,LPW_to_HPM,32.0,168.0,200.0,10292.0,0.0031092110376991,-5.773386270601935
2019/6/19,Wednesday,LPW_to_HPM,28.0,135.0,163.0,10423.0,0.002686366689053,-5.919565671564139
2019/6/20,Thursday,LPW_to_HPM,25.0,139.0,164.0,11130.0,0.0022461814914645,-6.098523619401394
2019/6/21,Friday,LPW_to_HPM,32.0,170.0,202.0,11390.0,0.0028094820017559,-5.874755153641511
2019/6/22,Saturday,LPW_to_HPM,33.0,109.0,142.0,8946.0,0.0036887994634473,-5.602454222526327
2019/6/23,Sunday,LPW_to_HPM,33.0,106.0,139.0,8226.0,0.0040116703136396,-5.518547587323909
2019/6/24,Monday,LPW_to_HPM,31.0,141.0,172.0,9522.0,0.0032556185675278,-5.727372985269327
2019/6/25,Tuesday,LPW_to_HPM,25.0,146.0,171.0,9820.0,0.0025458248472505,-5.973300576480314
2019/6/26,Wednesday,LPW_to_HPM,25.0,140.0,165.0,10101.0,0.0024750024750024,-6.001513882961014
2019/6/27,Thursday,LPW_to_HPM,30.0,138.0,168.0,10591.0,0.0028325937116419,-5.866562481181535
2019/6/28,Friday,LPW_to_HPM,29.0,185.0,214.0,11046.0,0.0026253847546623,-5.942527820474667
2019/6/29,Saturday,LPW_to_HPM,23.0,120.0,143.0,8934.0,0.0025744347436758,-5.962125285982932
2019/6/30,Sunday,LPW_to_HPM,32.0,101.0,133.0,8159.0,0.0039220492707439,-5.54114098862909
2019/7/1,Monday,LPW_to_HPM,30.0,155.0,185.0,9463.0,0.0031702419951389,-5.753947354846097
2019/7/2,Tuesday,LPW_to_HPM,32.0,162.0,194.0,9577.0,0.0033413386237861,-5.701383766721909
2019/7/3,Wednesday,LPW_to_HPM,31.0,159.0,190.0,9888.0,0.0031351132686084,-5.76508997521233
2019/7/4,Thursday,LPW_to_HPM,23.0,94.0,117.0,6543.0,0.0035152070915482,-5.650656838940595
2019/7/5,Friday,LPW_to_HPM,28.0,131.0,159.0,7954.0,0.0035202413879808,-5.649225715592458
2019/7/6,Saturday,LPW_to_HPM,26.0,103.0,129.0,7483.0,0.0034745422958706,-5.662292522058888
