origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
60377023003,1107.0,64.68,9.21,12.83,White,Low_poverty,LPW,34.0166584,-118.4624684
60379203291,3166.0,59.22,10.82,29.44,White,Low_poverty,LPW,34.4141967,-118.5527704
60379203142,1094.0,53.75,0.55,40.22,White,Low_poverty,LPW,34.4104728,-118.5229684
60375748001,720.0,59.58,5.28,31.11,White,Low_poverty,LPW,33.7843033,-118.1255658
60372734021,478.0,67.36,3.56,28.87,White,Low_poverty,LPW,33.9906531,-118.4736171
60376017003,947.0,0.0,12.25,100.0,Minority,Low_poverty,LPM,33.9351188,-118.3487106
60375344062,2322.0,2.11,20.81,97.89,Minority,Low_poverty,LPM,33.9632055,-118.175187
60375776021,1491.0,58.48,11.8,14.42,White,Low_poverty,LPW,33.771998,-118.1153619
60375330022,1376.0,0.0,37.79,100.0,Minority,High_poverty,HPM,33.9774543,-118.2380491
60375770002,2554.0,34.18,14.72,46.83,Other,Low_poverty,LPO,33.7798687,-118.1469802
60374069023,806.0,8.06,2.03,50.12,Minority,Low_poverty,LPM,34.0609287,-117.959741
60374068001,1344.0,11.61,4.99,62.8,Minority,Low_poverty,LPM,34.0698685,-117.950676
60372283103,1712.0,0.99,28.48,99.01,Minority,Low_poverty,LPM,34.0109478,-118.262524
60371435002,1095.0,89.59,4.38,4.29,White,Low_poverty,LPW,34.1476425,-118.402455
60372623032,767.0,92.05,0.0,2.74,White,Low_poverty,LPW,34.0620869,-118.4858203
60371233012,2511.0,34.65,10.91,20.91,Other,Low_poverty,LPO,34.2033963,-118.4004752
60372714003,1698.0,78.45,1.24,2.0,White,Low_poverty,LPW,34.0085458,-118.4466629
60374086282,1832.0,13.92,10.26,21.45,Other,Low_poverty,LPO,33.9859984,-117.937442
60376503001,701.0,67.76,10.13,1.43,White,Low_poverty,LPW,33.8742853,-118.3476924
60375776034,2267.0,55.14,6.26,28.14,White,Low_poverty,LPW,33.7726039,-118.1350226
60374825222,787.0,1.14,1.14,53.75,Minority,Low_poverty,LPM,34.0383293,-118.0900379
60371413023,3249.0,61.47,2.93,27.15,White,Low_poverty,LPW,34.1505918,-118.4627102
60375417003,1137.0,0.88,6.33,98.86,Minority,Low_poverty,LPM,33.9140848,-118.201602
60374631021,1571.0,25.4,0.13,60.03,Minority,Low_poverty,LPM,34.1456472,-118.0803248
60374034033,1442.0,7.98,2.08,23.65,Other,Low_poverty,LPO,34.0362419,-117.8475962
60373008003,1442.0,52.08,7.91,8.46,White,Low_poverty,LPW,34.1932686,-118.2232838
60372123062,1770.0,2.2,24.8,60.74,Minority,Low_poverty,LPM,34.0561211,-118.2953275
60375413003,1085.0,0.92,38.53,97.24,Minority,High_poverty,HPM,33.9087552,-118.2420353
60375743005,931.0,62.3,0.0,29.43,White,Low_poverty,LPW,33.7974248,-118.1129675
60374605022,571.0,47.99,0.0,12.61,Other,Low_poverty,LPO,34.2085154,-118.198117
60375351011,1954.0,1.48,38.02,97.08,Minority,High_poverty,HPM,33.9650784,-118.2418519
60372361002,1215.0,3.05,6.34,89.79,Minority,Low_poverty,LPM,34.0090604,-118.3385727
60375303011,1054.0,1.42,22.77,92.5,Minority,Low_poverty,LPM,34.0303305,-118.1537313
60372172001,923.0,44.53,19.83,49.3,Other,Low_poverty,LPO,34.0498848,-118.337448
60371212211,637.0,10.36,13.34,83.99,Minority,Low_poverty,LPM,34.2261232,-118.3925082
60372377202,2845.0,2.18,45.42,97.26,Minority,High_poverty,HPM,33.9693022,-118.2839052
60376206013,1148.0,58.54,4.7,20.03,White,Low_poverty,LPW,33.8677281,-118.3679353
60374087032,4248.0,6.64,7.22,8.12,Other,Low_poverty,LPO,33.9671149,-117.8723569
60375508001,1086.0,9.94,12.25,67.68,Minority,Low_poverty,LPM,33.9519648,-118.1340683
60372322001,998.0,1.3,32.08,98.6,Minority,High_poverty,HPM,34.0016845,-118.2936537
60372292001,1625.0,0.68,23.51,95.82,Minority,Low_poverty,LPM,33.9987371,-118.258258
60375342022,1678.0,1.55,33.55,98.45,Minority,High_poverty,HPM,33.9603388,-118.1632054
60371231043,1768.0,24.38,29.01,65.67,Minority,Low_poverty,LPM,34.1830568,-118.3681257
60372214012,2164.0,7.44,32.72,73.57,Minority,High_poverty,HPM,34.0337005,-118.3114834
60377024004,981.0,35.47,7.24,36.39,Other,Low_poverty,LPO,34.024991,-118.3833822
60371972001,1636.0,9.41,13.45,52.87,Minority,Low_poverty,LPM,34.0890208,-118.2350122
60373001002,1347.0,43.8,0.0,18.04,Other,Low_poverty,LPO,34.2324331,-118.2317281
