origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
420034230001,740.0,72.84,8.33,2.7,White,Low_poverty,LPW,40.4966065,-79.9050328
420034751011,1141.0,91.32,0.0,0.0,White,Low_poverty,LPW,40.3519233,-80.034316
420034801021,1169.0,99.91,2.4,0.09,White,Low_poverty,LPW,40.350827,-80.006921
420034511041,3407.0,93.22,0.35,3.0,White,Low_poverty,LPW,40.5329664,-80.2516738
420031918004,758.0,97.23,0.0,2.77,White,Low_poverty,LPW,40.3935062,-80.0262803
420032708002,798.0,77.07,7.77,14.41,White,Low_poverty,LPW,40.4811678,-80.0308312
420035234004,596.0,63.26,3.19,36.75,White,Low_poverty,LPW,40.453511,-79.8298824
420035521001,864.0,48.38,49.86,46.88,Other,High_poverty,HPO,40.346371,-79.8625198
420034929002,838.0,32.7,23.91,67.3,Minority,Low_poverty,LPM,40.2884029,-79.896963
420032620003,708.0,87.15,33.33,9.18,White,High_poverty,HPW,40.4698702,-79.9965004
420034734022,496.0,85.08,0.0,5.04,White,Low_poverty,LPW,40.3656184,-80.0399564
420031414005,940.0,59.89,26.81,20.53,White,Low_poverty,LPW,40.42755,-79.9245784
420035638005,547.0,83.91,1.48,10.24,White,Low_poverty,LPW,40.5298121,-80.1670748
420034753014,816.0,90.2,10.66,5.02,White,Low_poverty,LPW,40.3265036,-80.0342796
420035616004,339.0,90.56,11.8,7.96,White,Low_poverty,LPW,40.4149245,-79.9736036
420031208002,448.0,20.54,4.24,74.11,Minority,Low_poverty,LPM,40.4589809,-79.9121394
420035213011,615.0,70.73,2.76,19.84,White,Low_poverty,LPW,40.4373959,-79.7625456
420034132012,1072.0,86.01,4.48,6.53,White,Low_poverty,LPW,40.5778905,-80.0481176
420034324001,767.0,95.18,6.04,4.82,White,Low_poverty,LPW,40.4974926,-80.063837
420035220001,904.0,44.03,27.88,51.88,Minority,Low_poverty,LPM,40.4040166,-79.7728366
420034690001,992.0,90.52,9.07,3.43,White,Low_poverty,LPW,40.4163718,-80.0437178
420034293001,1810.0,95.52,0.98,3.7,White,Low_poverty,LPW,40.5477515,-80.046659
420032406002,755.0,94.04,21.72,3.97,White,Low_poverty,LPW,40.4611962,-79.985955
420033102004,892.0,74.89,4.04,25.12,White,Low_poverty,LPW,40.3745284,-79.9191877
420034600012,1328.0,99.77,2.19,0.15,White,Low_poverty,LPW,40.4900396,-80.1161917
420034781001,1268.0,65.46,20.43,21.53,White,Low_poverty,LPW,40.378755,-79.9782861
420034867002,689.0,21.63,32.99,71.11,Minority,High_poverty,HPM,40.3743211,-79.8529755
420035030024,1013.0,99.7,14.81,0.3,White,Low_poverty,LPW,40.3456451,-79.8163017
420031016001,1043.0,12.27,37.87,83.41,Minority,High_poverty,HPM,40.4703739,-79.9393306
420035610002,752.0,36.84,18.88,60.24,Minority,Low_poverty,LPM,40.435259,-79.8747764
420034733003,1346.0,96.88,1.11,0.15,White,Low_poverty,LPW,40.373505,-80.0258666
