Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/12/12,Thursday,13834,0.95489374006072
2019/12/13,Friday,15010,0.955896069287142
2019/12/14,Saturday,12715,0.9598898938261896
2019/12/15,Sunday,10329,0.9606931939200308
2019/12/16,Monday,13161,0.95714611351721
2019/12/17,Tuesday,12889,0.9570176119171386
2019/12/18,Wednesday,13960,0.9606017191977078
2019/12/19,Thursday,13909,0.9536990437846
2019/12/20,Friday,14510,0.9543762922122674
2019/12/21,Saturday,12778,0.9542964470183128
2019/12/22,Sunday,10984,0.955753823743627
2019/12/23,Monday,13528,0.9593435836782968
2019/12/24,Tuesday,11315,0.9533362792752984
2019/12/25,Wednesday,6105,0.9528255528255528
2019/12/26,Thursday,11054,0.9625474941197756
2019/12/27,Friday,12059,0.961190811841778
2019/12/28,Saturday,10653,0.9566319346662912
2019/12/29,Sunday,9073,0.955472280392373
2019/12/30,Monday,11788,0.9602986087546658
2019/12/31,Tuesday,11519,0.95416268773331
